url,name,number of reviews,address,rating,about,special diets,meals,cuisines,features,rating_Food,rating_Service,rating_Value,rating_Atmosphere,price range
/Restaurant_Review-g298450-d10594159-Reviews-Manam-Makati_Metro_Manila_Luzon.html,Manam,256,"Ayala Center Greenbelt Dr 105 G/F Greenbelt 2, Makati, Luzon 1223 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Filipino, Asian",,4.5,4.0,4.0,4.0,
/Restaurant_Review-g298450-d2474917-Reviews-Lobby_Lounge_at_Makati_Shangri_La_Manila-Makati_Metro_Manila_Luzon.html,"Lobby Lounge at Makati Shangri-La, Manila",110,"Ayala Avenue Corner Makati Avenue, Makati, Luzon 1203 Philippines",4.5,,,"Brunch, Breakfast, Lunch, Dinner, Late Night","Filipino, International, Asian","Seating, Parking Available, Valet Parking, Free Wifi, Table Service, Reservations, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Live Music",4.0,4.5,3.5,4.5,
/Restaurant_Review-g298450-d940665-Reviews-Barrio_Fiesta-Makati_Metro_Manila_Luzon.html,Barrio Fiesta,164,"Makati Ave. cor. Valdez St, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,,"Filipino, Asian",,4.0,4.0,4.0,4.0,₱282 - ₱563
/Restaurant_Review-g312693-d7654314-Reviews-Nobu_Restaurant-Paranaque_Metro_Manila_Luzon.html,Nobu Restaurant,250,"Aseana Boulevard corner Macapagal Avenue Level 1 Nobu South Tower, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Brunch, Drinks","Japanese, Seafood, Sushi, Asian",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298573-d809722-Reviews-Cafe_Adriatico-Manila_Metro_Manila_Luzon.html,Cafe Adriatico,300,"1790 M. Adriatico Street Malate, Manila, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Breakfast, Late Night","Filipino, European, Spanish, Cafe, International, Asian, Fusion",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d3782551-Reviews-Long_Bar-Makati_Metro_Manila_Luzon.html,Long Bar,147,"1 Raffles Drive Makati Avenue, Makati, Luzon 1224 Philippines",4.0,,,"Lunch, Dinner, Late Night, Drinks","Bar, International","Seating, Serves Alcohol, Full Bar, Table Service, Reservations, Outdoor Seating, Live Music",4.0,4.5,4.0,4.0,
/Restaurant_Review-g298450-d872327-Reviews-Zuni_Restaurant_and_Wine_Bar-Makati_Metro_Manila_Luzon.html,Zuni Restaurant and Wine Bar,225,"Ground Floor, Greenbelt 5 Ayala Center, Legaspi Village, Makati, Luzon 1223 Philippines",4.0,,Vegetarian Friendly,,"European, Wine Bar, International, Mediterranean, Fusion",,4.5,4.5,4.0,4.0,"₱1,127 - ₱1,408"
/Restaurant_Review-g312692-d2707744-Reviews-Cafe_Lidia-Marikina_Metro_Manila_Luzon.html,Cafe Lidia,171,"64 Calderon St. Calumpang, Marikina, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch, Breakfast, Late Night","Italian, Pizza, Cafe",,4.5,4.0,4.5,4.0,
/Restaurant_Review-g298450-d3193936-Reviews-Mamou_Too-Makati_Metro_Manila_Luzon.html,Mamou Too,136,"Powerplant Mall Rockwell Center, Makati, Luzon Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner, Late Night","American, Steakhouse, International",,4.5,4.5,4.0,4.0,
/Restaurant_Review-g298573-d2196304-Reviews-Li_Li-Manila_Metro_Manila_Luzon.html,Li Li,118,"1588 Pedro Gil Street New Coast Hotel Manila, Manila, Luzon 1004 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner","Chinese, Asian",,4.5,4.5,4.0,4.5,
/Restaurant_Review-g298450-d2058753-Reviews-Escolta-Makati_Metro_Manila_Luzon.html,Escolta,204,"Corner of Ayala and Makati Avenues The Peninsula Manila, Makati, Luzon 1226 Philippines",4.0,,"Vegetarian Friendly, Gluten Free Options, Vegan Options","Breakfast, Lunch, Dinner, Brunch","Asian, International, Fusion",,4.0,4.5,3.5,4.0,
/Restaurant_Review-g298450-d6523284-Reviews-Gino_s_Brick_Oven_Pizza-Makati_Metro_Manila_Luzon.html,Gino's Brick Oven Pizza,185,"117 G/F Finman Ctr Tordesillas St cor Bautista , Salcedo Village, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch","Italian, Pizza",,4.0,4.0,4.0,3.5,
/Restaurant_Review-g298450-d16707852-Reviews-Antipodean_Manila-Makati_Metro_Manila_Luzon.html,Antipodean Manila,80,"111 Paseo De Roxas Bldg. Gil St. corner Legazpi St., Makati, Luzon 1223 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch, Drinks","Cafe, Healthy",,4.5,4.5,4.0,,
/Restaurant_Review-g298450-d3321126-Reviews-Chef_Jessie_Restaurants-Makati_Metro_Manila_Luzon.html,Chef Jessie Restaurants,101,"Amorsolo Drive Ground Level, Amorsolo Square, Makati, Luzon 1400 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",,"International, European",,4.5,4.5,4.0,4.5,"₱1,408 - ₱2,816"
/Restaurant_Review-g1758900-d11966373-Reviews-Tomatito-Taguig_City_Metro_Manila_Luzon.html,Tomatito,152,"11th Avenue Ground Floor, BGC Corporate Center, Taguig City, Luzon 1630 Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Drinks","Spanish, Bar",,4.5,4.5,4.0,,
/Restaurant_Review-g1758900-d25380927-Reviews-Tong_Yang_Venice_McKinley-Taguig_City_Metro_Manila_Luzon.html,Tong Yang Venice McKinley,23,"G/F, Venice Grand Canal Mall, Mckinley Hill Fort Bonifacio, Taguig City, Luzon 1630 Philippines",5.0,,,"Lunch, Dinner, Brunch, Drinks",Asian,"Reservations, Buffet",4.5,5.0,4.5,5.0,
/Restaurant_Review-g298451-d8419313-Reviews-Ooma-Mandaluyong_Metro_Manila_Luzon.html,Ooma,138,"3rd Floor, Mega Fashion Hall, SM Megamall, Mandaluyong, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Japanese, Sushi, Asian",,4.0,3.5,3.5,,
/Restaurant_Review-g1758900-d2074971-Reviews-L_entrecote-Taguig_City_Metro_Manila_Luzon.html,l'entrecôte,136,"Unit A, Bellagio 2, Forbes Town Center Burgos Circle, Fort Bonifacio Global City, Taguig City, Luzon 1634 Philippines",4.5,,Vegetarian Friendly,,"French, Steakhouse, European",,4.5,4.5,4.0,4.5,"₱563 - ₱5,633"
/Restaurant_Review-g298574-d1674998-Reviews-Max_s_Restaurant-Quezon_City_Metro_Manila_Luzon.html,Max's Restaurant,149,"Elliptical Road Quezon City Memorial Circle, Quezon City, Luzon Philippines",4.0,,,"Breakfast, Lunch, Dinner, Brunch, Late Night","Filipino, International, Asian","Delivery, Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Table Service",4.5,4.5,4.0,4.0,
/Restaurant_Review-g298452-d2148496-Reviews-Crisostomo-Pasay_Metro_Manila_Luzon.html,Crisostomo,196,"2nd Floor, Newport Mall Resorts World Manila, Andrews Avenue, Pasay, Luzon Philippines",4.0,,Vegan Options,"Lunch, Dinner, Brunch, Late Night","Filipino, Asian",,4.0,3.5,3.5,3.5,
/Restaurant_Review-g298450-d6580192-Reviews-Yabu_House_of_Katsu-Makati_Metro_Manila_Luzon.html,Yabu House of Katsu,140,"Makati Avenue G/F Glorietta 2, Makati, Luzon Philippines",4.5,,,"Lunch, Dinner","Japanese, Asian","Takeout, Seating, Serves Alcohol, Table Service, Reservations, Outdoor Seating, Highchairs Available, Wheelchair Accessible",4.5,4.0,4.0,4.0,
/Restaurant_Review-g1758900-d10784117-Reviews-Manam_Comfort_Filipino_Food_BGC-Taguig_City_Metro_Manila_Luzon.html,Manam Comfort Filipino Food- BGC,134,"4th Avenue G/F Net Park Bldg., 4th Ave, in between 26th & 28th St, Fort Bonifacio, Taguig, Taguig City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch","Filipino, Asian",,4.5,4.0,4.0,,
/Restaurant_Review-g312693-d13375840-Reviews-Crystal_Dragon-Paranaque_Metro_Manila_Luzon.html,Crystal Dragon,61,"Aseana Boulevard corner Macapagal Avenue Upper Ground Floor, Nüwa, Tower 1, Paranaque, Luzon 1701 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner","Chinese, Asian",,4.5,4.5,4.0,,
/Restaurant_Review-g298450-d1998928-Reviews-Chili_s-Makati_Metro_Manila_Luzon.html,Chili's,153,"Greenbelt Mall, Ayala Centre Legaspi Str., Legaspi Village, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner, Brunch, Late Night","Mexican, American, Southwestern, Bar","Delivery, Takeout, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Reservations",4.0,4.5,4.0,4.0,
/Restaurant_Review-g298450-d9842432-Reviews-Sage_Bar-Makati_Metro_Manila_Luzon.html,Sage Bar,68,"Ayala Avenue Cor Makati Avenue Shangri-La Hotel, Makati, Luzon 1200 Philippines",4.5,,"Gluten Free Options, Vegetarian Friendly",,"Bar, Wine Bar",,4.0,4.5,4.0,,"₱3,380 - ₱4,506"
/Restaurant_Review-g298450-d1237670-Reviews-Spices-Makati_Metro_Manila_Luzon.html,Spices,184,"The Peninsula Manila Corner of Ayala and Makati Avenues, Makati, Luzon 1226 Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner",Asian,,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d2005087-Reviews-Sentro_1771-Makati_Metro_Manila_Luzon.html,Sentro 1771,262,"G/F Greenbelt 5, Ayala Center, Makati, Luzon 1223 Philippines",4.0,,Vegetarian Friendly,,Filipino,,4.0,4.0,3.5,4.0,₱563 - ₱845
/Restaurant_Review-g298450-d12818208-Reviews-Aruga_Cafe_by_Mesclun-Makati_Metro_Manila_Luzon.html,Aruga Cafe by Mesclun,49,"Waterfront Drive Rockwell Center, Makati, Luzon 1210 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Drinks, Brunch","French, American, Indian, Filipino",,4.5,4.5,4.5,,
/Restaurant_Review-g298450-d4223954-Reviews-Caruso_Ristorante_Italiano-Makati_Metro_Manila_Luzon.html,Caruso Ristorante Italiano,122,"210 Nicanor Garcia Street Bel Air Bel-Air Village  Makati City, Makati, Luzon 1209 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner","Italian, Pizza, Mediterranean, European",,4.5,4.5,4.0,4.5,
/Restaurant_Review-g298574-d1940624-Reviews-Alba_Restaurante_Espanol-Quezon_City_Metro_Manila_Luzon.html,Alba Restaurante Espanol,109,"Tomas Morato and Scout Lozano Streets, Quezon City, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Breakfast, Late Night","Spanish, Mediterranean, European",,4.0,4.5,4.0,4.0,
/Restaurant_Review-g298452-d7827818-Reviews-Apartment_1B-Pasay_Metro_Manila_Luzon.html,Apartment 1B,107,"2680 F.B. Harrison Street The Henry Hotel, Pasay, Luzon Philippines",4.0,,"Vegetarian Friendly, Gluten Free Options, Vegan Options","Breakfast, Lunch, Dinner, Brunch",,"Reservations, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Table Service, Highchairs Available, Full Bar",4.0,4.5,4.0,,
/Restaurant_Review-g312690-d24968781-Reviews-Alibi_Lounge_Bar-Muntinlupa_Metro_Manila_Luzon.html,Alibi Lounge Bar,21,"Entrata Urban Complex Civic Drive, Filinvest City Alabang, Muntinlupa, Muntinlupa, Luzon 1799 Philippines",5.0,,,Dinner,"Bar, Asian, Pub, Wine Bar, Dining bars, Beer restaurants",,,,,,
/Restaurant_Review-g298453-d8017492-Reviews-The_Nostalgia_Lounge_Bar-Pasig_Metro_Manila_Luzon.html,The Nostalgia Lounge & Bar,46,"17 Adb Avenue Ortigas Center, Pasig, Luzon 1600 Philippines",4.5,,Vegetarian Friendly,"Breakfast, Lunch, Dinner, Late Night, Drinks","Bar, International, Asian, Pub",,5.0,5.0,4.5,,
/Restaurant_Review-g298453-d4367628-Reviews-Wildflour_Cafe_Bakery-Pasig_Metro_Manila_Luzon.html,Wildflour Cafe + Bakery,144,"Ground Flr. Podium Mall Julia Vargas Ave. corner ADB Ave., Pasig, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch","American, Cafe",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298450-d13338268-Reviews-Toyo_Eatery-Makati_Metro_Manila_Luzon.html,Toyo Eatery,90,"2316 Chino Roces Ave, Makati, Luzon 1231 Philippines",4.5,,"Vegetarian Friendly, Vegan Options",Dinner,"Filipino, Asian",,4.5,4.5,4.0,,
/Restaurant_Review-g298450-d4230158-Reviews-XO_46_Heritage_Bistro-Makati_Metro_Manila_Luzon.html,XO 46 Heritage Bistro,107,"Ground Floor, Le Grand Building, 130 Valero Street, Salcedo Village,, Makati, Luzon Philippines",4.5,,Vegetarian Friendly,"Dinner, Lunch","Filipino, Asian",,4.5,4.5,4.0,4.0,
/Restaurant_Review-g1758900-d4606018-Reviews-The_Food_Hall_by_Todd_English_BONIFACIO_GLOBAL_CITY-Taguig_City_Metro_Manila_Luz.html,The Food Hall by Todd English BONIFACIO GLOBAL CITY,237,"5th Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City,, Taguig City, Luzon 10019 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Late Night","Italian, International, European",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298574-d1822363-Reviews-Romulo_Cafe-Quezon_City_Metro_Manila_Luzon.html,Romulo Cafe,160,"32 Scout Tuason Cor. Dr. Lazcano Tomas Morato, Quezon City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch, Late Night","Filipino, Asian",,4.5,4.0,4.0,4.5,
/Restaurant_Review-g298450-d2081289-Reviews-MilkyWay_Cafe-Makati_Metro_Manila_Luzon.html,MilkyWay Cafe,82,"2/F MilkyWay Bldg 900 Arnaiz Ave corner Paseo de Roxas, Makati, Luzon 1223 Philippines",4.5,,Vegetarian Friendly,,"Filipino, Asian",,4.5,4.0,4.0,4.0,₱282 - ₱845
/Restaurant_Review-g298573-d7904862-Reviews-The_Lounge-Manila_Metro_Manila_Luzon.html,The Lounge,89,"1588 Pedro Gil Street New World Manila Bay Hotel, Manila, Luzon 1004 Philippines",4.5,,,"Lunch, Dinner, Late Night, Drinks","Steakhouse, Bar, International, Asian, Pub","Reservations, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Television, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",4.5,4.5,3.5,4.5,
/Restaurant_Review-g312693-d10785114-Reviews-Eclipse-Paranaque_Metro_Manila_Luzon.html,Eclipse,52,"1 Aseana Avenue Entertainment City, Solaire Resort & Casino, Paranaque, Luzon 1701 Philippines",5.0,,Vegetarian Friendly,,"Bar, Pub",,,,,,"₱500 - ₱1,000"
/Restaurant_Review-g298450-d17291804-Reviews-Agave_Mexican_Cantina-Makati_Metro_Manila_Luzon.html,Agave Mexican Cantina,27,"Circuit Lane, A.P Reyes Avenue, Brgy. Carmona LL111 Upper Ground Floor, Makati, Luzon 1630 Philippines",5.0,,,"Dinner, Lunch, Late Night, Drinks","Mexican, Southwestern, Bar, Pub",,,,,,₱250 - ₱700
/Restaurant_Review-g312693-d13359284-Reviews-Tong_Yang_SM_City_Bicutan-Paranaque_Metro_Manila_Luzon.html,"Tong Yang, SM City Bicutan",25,"Dona Soledad Ave. Cor. West Service Road Upper ground floor, Building B, SM City Bicutan, Paranaque, Luzon 1700 Philippines",5.0,,Vegetarian Friendly,,"Chinese, Japanese, Filipino, International, Asian, Korean",,4.5,4.5,4.5,,₱788 - ₱838
/Restaurant_Review-g298573-d1147835-Reviews-Ilustrado-Manila_Metro_Manila_Luzon.html,Ilustrado,288,"744 General Luna St Intramuros, Manila, Luzon 1002 Philippines",4.0,,Vegetarian Friendly,,"Filipino, Spanish, International",,4.0,4.0,3.5,4.0,"₱563 - ₱2,253"
/Restaurant_Review-g1758900-d13005969-Reviews-Brasserie_Sagana-Taguig_City_Metro_Manila_Luzon.html,Brasserie Sagana,110,"3rd Avenue Corner 26th St. Ground Level, Net One Centre, Taguig City, Luzon 1630 Philippines",4.5,,"Vegetarian Friendly, Gluten Free Options",,"French, European",,4.5,4.5,4.5,4.0,"₱563 - ₱1,690"
/Restaurant_Review-g298450-d1160645-Reviews-Izakaya_Kikufuji-Makati_Metro_Manila_Luzon.html,Izakaya Kikufuji,226,"2277 Chino Roces Avenue Little Tokyo, Central Bus. Dist. Brgy., Makati, Luzon 1230 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Late Night","Japanese, Sushi, Asian",,4.5,3.5,4.0,3.5,
/Restaurant_Review-g298450-d10340242-Reviews-FLAME_Restaurant-Makati_Metro_Manila_Luzon.html,FLAME Restaurant,80,"6749 Ayala Avenue 16th Floor, Makati, Luzon 1226 Philippines",4.5,,"Vegetarian Friendly, Vegan Options, Gluten Free Options",,"International, Grill, Scottish",,4.0,4.5,4.0,,₱35 - ₱60
/Restaurant_Review-g298574-d16708645-Reviews-Millie_s_All_day_dining_at_Microtel_Acropolis_QC-Quezon_City_Metro_Manila_Luzon.html,"Millie's All-day dining at Microtel Acropolis, QC",23,"E. Rodriguez Jr. Ave., Brgy. Bagumbayan, Quezon City, Luzon 1110 Philippines",4.5,,,"Breakfast, Lunch, Dinner","Italian, American, International","Takeout, Reservations, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Accepts Credit Cards",5.0,5.0,4.5,,
/Restaurant_Review-g298450-d2440559-Reviews-Romulo_Cafe-Makati_Metro_Manila_Luzon.html,Romulo Cafe,131,"148 Jupiter Street Bel Air, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Filipino, Asian",,4.0,4.0,4.0,4.5,
/Restaurant_Review-g298574-d10044437-Reviews-Provenciano-Quezon_City_Metro_Manila_Luzon.html,Provenciano,86,"110 Maginhawa Street, Quezon City, Luzon 1101 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner","Filipino, Asian",,4.5,4.5,4.0,,
/Restaurant_Review-g312693-d13367953-Reviews-Breezes_City_of_Dreams-Paranaque_Metro_Manila_Luzon.html,"Breezes, City of Dreams",19,"Aseana Boulevard corner Macapagal Avenue Level 1 Pool Deck, Nüwa, Tower 2, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",5.0,,,"Breakfast, Lunch, Dinner, Drinks",,"Takeout, Outdoor Seating, Parking Available, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",5.0,5.0,5.0,5.0,"₱190 - ₱1,500"
/Restaurant_Review-g298450-d10546507-Reviews-Ooma-Makati_Metro_Manila_Luzon.html,Ooma,91,"Amorsolo Corner Waterfront Drive Rockwell Dr Ground Floor, Edades Tower And Garden Villas, Makati, Luzon 1210 Philippines",4.0,,,"Lunch, Dinner, Brunch","Japanese, Sushi, Asian","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Highchairs Available",4.0,4.5,4.0,,
/Restaurant_Review-g298450-d1913423-Reviews-Tsukiji_Japanese_Restaurant-Makati_Metro_Manila_Luzon.html,Tsukiji Japanese Restaurant,139,"900 Pasay Road Milky Way Building 3rd Floor, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Sushi, Asian","Reservations, Private Dining, Seating, Parking Available, Serves Alcohol, Table Service, Takeout",4.5,4.0,3.5,4.0,
/Restaurant_Review-g298453-d25293926-Reviews-Nord_s_Capitol_Commons-Pasig_Metro_Manila_Luzon.html,Nord's Capitol Commons,25,"Ground Floor Capitol Commons Meralco Avenue, Ortigas Center, Pasig, Luzon 1600 Philippines",5.0,,,,Asian,,5.0,5.0,5.0,,
/Restaurant_Review-g298451-d4778368-Reviews-Kanto_Freestyle_Breakfast-Mandaluyong_Metro_Manila_Luzon.html,Kanto Freestyle Breakfast,141,"Maysilo, Mandaluyong, Luzon Philippines",4.0,,,"Breakfast, Lunch, Dinner, Brunch, Late Night","Filipino, Asian","Takeout, Outdoor Seating, Seating, Table Service",4.0,3.5,4.5,3.0,
/Restaurant_Review-g298450-d1635369-Reviews-Lorenzo_s_Way-Makati_Metro_Manila_Luzon.html,Lorenzo's Way,209,"G/F Greenbelt 5 Ayala Center, Makati, Luzon Philippines",4.0,,"Vegetarian Friendly, Gluten Free Options","Lunch, Dinner, Late Night","Filipino, Asian",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g1758900-d2667061-Reviews-Mango_Tree-Taguig_City_Metro_Manila_Luzon.html,Mango Tree,257,"Bonifacio High Street Central Fort Bonifacio Global City, Taguig City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Late Night","Asian, Thai",,4.0,3.5,3.5,4.0,
/Restaurant_Review-g298450-d12272506-Reviews-Mireio-Makati_Metro_Manila_Luzon.html,Miréio,107,"Raffles Hotel, Makati Avenue Crn Arnaiz & Makati, Makati, Luzon 1224 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner, Drinks","French, European",,4.5,4.5,4.0,,
/Restaurant_Review-g298450-d1948264-Reviews-Kanin_Club-Makati_Metro_Manila_Luzon.html,Kanin Club,151,"Ayala Trinagle Gardens, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Late Night","Filipino, Asian",,4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d4206522-Reviews-Filling_Station_Bar_and_Cafe-Makati_Metro_Manila_Luzon.html,Filling Station Bar and Cafe,254,"5012 P. Burgos Street Poblacion, Makati, Luzon 1210 Philippines",4.0,,Vegetarian Friendly,,"Filipino, American, Bar, Diner",,4.0,3.5,3.5,4.0,₱8 - ₱10
/Restaurant_Review-g298450-d7003974-Reviews-The_Bar-Makati_Metro_Manila_Luzon.html,The Bar,80,"Corner of Ayala and Makati Avenues The Peninsula Manila, Makati, Luzon 1226 Philippines",4.5,,,Drinks,"Bar, Pub","Seating, Wheelchair Accessible, Serves Alcohol, Parking Available, Wine and Beer, Table Service",4.0,4.5,4.0,,
/Restaurant_Review-g298450-d1551538-Reviews-Handle_Bar_Grill-Makati_Metro_Manila_Luzon.html,Handle Bar & Grill,141,"Bel Air Village 31 Polaris, Makati, Luzon 1209 Philippines",4.0,,,"Lunch, Dinner, Breakfast, Late Night, Drinks","Bar, Pub, American","Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Live Music",4.0,4.0,4.0,4.5,
/Restaurant_Review-g298451-d5262464-Reviews-Green_Pastures-Mandaluyong_Metro_Manila_Luzon.html,Green Pastures,124,"East Wing Shagnrila Mall Edsa, Mandaluyong, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner, Brunch, Late Night",,"Takeout, Reservations, Seating, Parking Available, Wheelchair Accessible, Table Service, Highchairs Available",4.0,4.0,3.5,3.5,
/Restaurant_Review-g298450-d1145426-Reviews-Alba-Makati_Metro_Manila_Luzon.html,Alba,98,"38 Polaris Street, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner",Spanish,"Takeout, Reservations, Seating, Serves Alcohol, Table Service, Parking Available",4.0,4.0,4.0,4.0,
/Restaurant_Review-g298573-d24066621-Reviews-Cafe_De_Chinatown-Manila_Metro_Manila_Luzon.html,Café De Chinatown,33,"21 Reina Regente Street Binondo Manila Barangay 293, Manila, Luzon 1006 Philippines",4.5,,,"Breakfast, Lunch, Dinner, Brunch, Drinks","Chinese, Filipino, International, Asian, Fusion","Takeout, Reservations, Buffet, Parking Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Non-smoking restaurants",,,,,
