name,rating,ratingDate,title,content,visit_date,url
Paragon Tower Hotel,2.0,Jun 2018,Just an average hotel..,..Spacious room for a Family of five..Weak Wifi connectivity..no canteen..no free Breakfast..Poor security..Pleasing desk attendants..convenient stores and foodcarts nearby..just average services..tiny roaches roaming around..vantage place for St Luke Ext Clinic Medical Exam..few blocks away from US Embassy..limited parking spots..and most of all don't expect too much on this hotel...,July 2017,/ShowUserReviews-g298573-d1228863-r591291980-Paragon_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Paragon Tower Hotel,3.0,May 2018,Spacious room. No internet.,Stayed here for 3 nights with 6 other guests in 1 room. Rooms were big and clean. There's wifi available but it proved to be useless. 0 internet connection. Informed front desk about it but did nothing about it. ,May 2018,/ShowUserReviews-g298573-d1228863-r580499020-Paragon_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Paragon Tower Hotel,1.0,Dec 2017,The worst place I have ever stayed in,The first night we stayed there someone broke into our room and took all of our money and belongings as well as breaking all our suitcases. The hotel didn't take any responsibility and we were never able to talk to the manager about the issue. They never even contacted the police to make a report and we had to do that all on our own. They had the security images to see who entered our room but never showed it to us and told us they will take care of it. We never found out what happened. We didn't even get any compensation for our stay or anything else. They basically said we can't do anything about it and didn't want to take responsibility for their lack of security or service. I would never stay here again nor would I ever recommend anyone to stay in this hotel. Horrible,December 2017,/ShowUserReviews-g298573-d1228863-r549419237-Paragon_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Paragon Tower Hotel,5.0,Dec 2017,"Good location, spacious room","We booked 1 night in a double deluxe room. It was spacious, clean and very relaxing. I chose this hotel because it was near Manila Ocean Park, around 15 minutes walk away. Also near alot of restaurants and convenience store, everything you need is in walking distance. Great service, very accommodating and friendly staff. Fast Internet connection too in our room.",December 2017,/ShowUserReviews-g298573-d1228863-r546796710-Paragon_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,1.0,Apr 2020,"Cancelled Booking by the Hotel, but still charged my Credit Card",This hotel made a lame excuse of not having front office staff to cancel my booking which has a free cancellation and a pay for nothing scheme after the date they cancelled. Don’t book this hotel for they will rip you off and just tell you to call Agoda for the refund. Worst hotel experience.,April 2020,/ShowUserReviews-g298573-d479489-r752863070-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,1.0,Mar 2019,My baddest hotel experience,"Me and my cousin stayed last August 2018.  The lobby is clean and pleasant but the room is dirty besides of its oldness.   The bed is not comfortable. Bed sheets, pillows, are seem so old and smells bad. The utensils and cutleries are not sanitized. Everything is weird and scary about the room.  We escorted by a bellman that didn’t explain the room amenities and hotel facilities. So we have no informations about the room.  The attendants are so slow if we call for any assitance. And they are not happy to serve you. Even the staff are not happy with their duties, so as a guest just expect also not to be happy during your stay.   It is very scary to stay in the hotel especially if you are alone since the guest floor seems so quiet and the room is a very old antique concept like in",August 2018,/ShowUserReviews-g298573-d479489-r658822002-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,1.0,Jun 2018,No Airport pickups?,My family were regular here over all the years! Since changing owners the price has shot up and the service is poor. We rung up to book and asked for Airport pick up and was informed that isnt what they do anymore! What the heck very annoying as international guest to manila and being told not to use the shady taxis the pick up service made us feel safe not anymore. No alternative was given it was as if they didnt want the booking. You have lost us as frequent customers and we will now need to find somewhere with kind staff decent price and airport pick up. What a shame!,June 2018,/ShowUserReviews-g298573-d479489-r585198596-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,1.0,Mar 2018,Haunted,"I was given the room no 1211 at the 12th floor I stayed there for an overnight only and hadn’t sleep all night coz of disturbances of ghosts,yeah you read it right,I have a 3rd eye and I saw one at my room,at first I thought it’s just the place that give me that feeling  but when u really pay attention you can feel that creepy vibe.the place is like an old hospital from the lobby to the room itself it portrays an old filipino hotel,with antique furnitures you can only see in old pinoy movies. So i suggest you better stay away from this hotel to spare you what I encountered that night.",March 2018,/ShowUserReviews-g298573-d479489-r565783209-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,2.0,Dec 2017,Refurbish,"Too old makikita agad sa hallway ,shower is super old ,konti lang yung lumabas na tubig.walang dental kit. Tapos ang luwang ng flash nung toiletbowl .yung mga faucet loose din. needs more variety of complementary breakfast.",November 2017,/ShowUserReviews-g298573-d479489-r545020411-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,4.0,Oct 2017,Has become much better,"From arrival, the warm welcome was indeed great from the concierge and the reception staff. Room was awesome, clean and spacious. The Bathroom was clean. towels and nice amenities,  The Room ambience was really nice and i mostly I loved the view of Manila Bay. The morning breakfast is wow with ample selection   The staff were really welcoming and smiling, very helpful in giving information.  The place is really perfect for a family or a couple. It is so spacious and cool.  The only thing might be replaced is the towels. everything else is just great.",November 2016,/ShowUserReviews-g298573-d479489-r534579990-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,2.0,Oct 2017,not to be recommended,"positive -	Close to Intramuros, American Embassy -	I had a room on the 12th floor and didn’t hear anything of the traffic noise  negative -	only one elevator was working (in a 13 floor building!!!) -	outworn rooms -	wifi is free but requires constant re-login -	my included breakfast was in the coffee shop next door – also basic and only a set meal (you can choose from 3 mellas) – and one day they hadn’t even coffee -	Reception is calling housekeeping on floor phones … you can hear the ringing on the whole floor and you cannot sleep -	aircon is not working properly … and is loud -	fridge in the room was not cooling -	tv was not working",September 2017,/ShowUserReviews-g298573-d479489-r531901833-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,2.0,Oct 2017,"good location, poor service","I have been coming to this hotel for quite sometime and I love the proximity to interesting places in Manila. Easy access to the airport by avoiding EDSA. But afterall my loyalty to this hotel, what tick me off is that I was charged 2000 pesos for a hairline scratch found by the janitor on the couch. It is more expensive than my one night stay in this hotel which cost me 1600 at that time. I am positive that I have not done such a crime since I did not even have a chance to set on that couch. These people do not value guest's loyalty! Should you stay at this hotel, I advice you to be careful not to bump a table, soil a towel or chip a paint because they will charge you arm and leg for that. Next time I am in Manila, I will bring my hard earn money somewhere else. They still 2K",November 2016,/ShowUserReviews-g298573-d479489-r530231821-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,1.0,Jun 2017,Possibly the worst hotel I've ever stayed in,I have traveled extensively throughout Asia but this was my first trip to Philippines. Hotel was booked by a friend. Great size room but that's where the positives ended. Beds were 2 singles and very very soft. The bathroom was dirty and toilet blocked when we used it. Extremely old lounge chairs with no support. We checked out early so didnt try the breakfast. Apon checkout we were charged the equivalent of $80 Aus for a bed sheet they claimed had a stain on it. 2 of us slept in the single bed for only 2 hours. I check everything prior to leaving the room and definately no stains. Sadly this hotel I would not recommend to anyone,August 2016,/ShowUserReviews-g298573-d479489-r496111347-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Sunny Bay Suites,4.0,Jun 2017,"""Improvements being made""","I / we have stayed here several times over recent years, chosen primarily for its location. They offer two room tarriffs if you want to pay extra for a recently re-furbished room, or standard rate for yet to be re-furbished room. We particularly choose a corner suite in order to have the pretty spectacular views of manila bay, we enjoy the small kitchenette which allows for tea/coffee making and the full-size frifge freezer. only issue is only one a/c which is in the bedroom and no a/c in lounge area or kitchen making it very hot and uncomfortable at this time of the year, perhaps a portable fan could be obtained?. The location of this accommodation is the reason we keep staying here when in Manila. Nearby 7-11 / Robinsons mall / restaurants-bars/etc.",May 2017,/ShowUserReviews-g298573-d479489-r493181596-Sunny_Bay_Suites-Manila_Metro_Manila_Luzon.html
Quest Hotel Tagaytay,5.0,Yesterday,Excellent Experience,The staff are very accommodating and attentive with every request from the guest especially Ms. Rozanne Galvan. The room is perfectly prepared as we enter the room and the food is great. All of the staff are nice ,August 2023,/ShowUserReviews-g317121-d15246382-r912943017-Quest_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Quest Hotel Tagaytay,5.0,Yesterday,Great place,"All staff was accommodating and nice, specially the front desk Ms. Rozanne and housekeeping Mark, they are very attentive in your request, also the location is great, there's a near mall and 7/11. Thank you Quest!",August 2023,/ShowUserReviews-g317121-d15246382-r912940276-Quest_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Quest Hotel Tagaytay,5.0,Yesterday,Quick escape,"Quick getaway experience at Quest Hotel Tagaytay! The room was big and cozy, the pillow was so fluffy. Thanks to the reception. Ms. Rozanne, Jen and Ms. Cess for assisting us on our whole stay. You are the best.",August 2023,/ShowUserReviews-g317121-d15246382-r912935636-Quest_Hotel_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
