name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r906626261-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Tagaytay visit 2023,/Profile/Ndshade1,Matthew,5.0,Beautiful chapel and grounds. Visit was during rainy season so didn't get to see full grounds. Also had some refurbish construction happening. Still overall serine and peaceful. Was Able to attend prayer with sisters. ,Jul 2023,Family,",30 July 2023"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r894655206-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,A place to offer your prayers,/Profile/YuppieLionheart,YuppieLionheart,5.0,A place to offer your prayers. In my case everything that I prayed was realized eventually it's just that I did not realize that it was already happening right at the moment. ,Apr 2023,,",12 June 2023"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r841712932-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Family trip,/Profile/Darna1966,Lolito Castro,5.0,"After our breakfast in McDonald’s , just around the corner- visited this holy place that  our friends told us to visit- solemn and gave us peaceful mind. I will recommend to all my friends to come and visit this lovely place.",Jun 2022,Family,",6 June 2022"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r818005789-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,The Pink Sisters Chapel & Convent,/Profile/tinvillan94,Tin Villan,5.0,"Please follow the dress code. Di porket nasa Tagaytay ka for leisure time e di ka na susunod sa dress code. Simbahan po ito. With ramp for wheelchair. Maraming tao halos everyday. 5 mins driving, pero 10-15 mins walking",Jan 2021,,",8 November 2021"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r780511307-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Serenity in Pink,/Profile/teng7,teng7,5.0,"Still a serene location to pray and reflect. Due to the current pandemic situation, safety protocols were implemented. Limited people were allowed to enter the chapel to maintain social distancing, temperature check at the entrance, hand sanitation station was also in place and records for contact tracing. May our prayers be granted that this pandemic will end very soon. God bless and protect us all.",Dec 2020,,",4 January 2021"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r769164873-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Place for prayer,/Profile/Citygal12456,Citygal12456,5.0,"Beautiful serene place to pray. There is an area where you can get paper and pen then, write your wishes. Then, there is a dropbox so that the nuns can help you pray.",Jan 2020,Family,",7 September 2020"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r686922044-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Solemn,/Profile/Glamgc,Glamgc,5.0,You can feel the solemnity inside the church. This is one of my favorite places to visit when in Tagaytay.  Be sure to buy the cookies baked by the Pink Sisters when you drop by here.  ,Apr 2019,Friends,",5 July 2019"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r682580043-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Solemn,/Profile/lanaval,lanaval,5.0,The chapel isn't only good for praying and sending petitions. It is also a place for short meditation or relaxation. It is so solemn that the singing of the Pink Sisters sounds so angelic and uplifting.,Jun 2019,Family,",19 June 2019"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r681490294-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,Nice Building and Quiet place,/Profile/ozasiatraveller,Shaukat A,4.0,Beautiful building and interesting history. You are requested to practise silence when visiting the premises. ,Jun 2019,Family,",14 June 2019"
The Pink Sisters Chapel & Convent,/ShowUserReviews-g317121-d12540003-r678393921-The_Pink_Sisters_Chapel_Convent-Tagaytay_Cavite_Province_Calabarzon_Region_Luzo.html,"Every time I visit Tagaytay, the Chapel is a ""must"" stop.",/Profile/TMERCADO10,TMERCADO10,5.0,"If you are so inclined, you may request for petitions and the sisters help intercede on your behalf. I always leave a token donation in the provided paper and envelope (provided) for your prayer request.",Feb 2019,Friends,",2 June 2019"
The Pink Sisters Chapel & Convent,,,,,,,,,
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r891720494-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Historical home,/Profile/YuppieLionheart,YuppieLionheart,5.0,The entrance is free so you should not miss to visit Aguinaldo Shrine if ever you are in the area. It's a good place to learn about history.,May 2023,,",24 May 2023"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r838573139-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Well-kept historical site,/Profile/CzarEmmanuel,Czar Emmanuel,4.0,"Some understanding of Philippine history is necessary in order to appreciate this place. It is well-kept and every item in the museum is provided with a sufficient description. Aside from the museum on the ground floor, the upper floors (where the Aguinaldo family used to live) transport you back in time (at least to the 19th century) with all the antique furniture, lovely rooms, spacious halls, symbolic decors, and so forth. I only wish that they installed an air-conditioning system in the house to make everyone's visit more pleasant and comfortable. I also wish that, aside from the second floor, they would also allow visitors to visit the upper floors and the house tower. Lastly, I hope that they would open the souvenir shop, the audio-visual room, and the interactive room. It would also be nice if they had some coffee shop or restaurant in the shrine's spacious gardens.",May 2022,Friends,",15 May 2022"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r832389218-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,History and more...,/Profile/iseemichelle,The Wander Mom,4.0,"Aguinaldo house is laden with rich Filipino history during the early Phil gov’t headed by Emilio A., the house is well maintained and well-guided by the museum staff.",Feb 2022,,",26 March 2022"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r741429448-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Beautifully and simply-presented home of Philippines' first president,/Profile/SimonDabbs,SimonDabbs,5.0,"We arrived on a Saturday morning and were greeted by an elderly gentleman, who gave us a wonderful tour of the site. The house, and much of its furniture, are beautifully preserved and presented. There are also some great dioramas of various local battles. A most enjoyable and informative visit, thanks to our guide.",Jan 2020,,",26 January 2020"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r735923461-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,The National Country's Shrine,/Profile/NoelFormoso1981,Noel Q. Formoso,5.0,Dropping by at the country's National Shrine. I love the laid-back lifestyle in Kawit Cavite plus the authentic provincial vibe. Perfect for recharging!,Dec 2019,Family,",31 December 2019"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r712763849-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Educational Tour,/Profile/Ganda143,Ganda143,4.0,The man (he's like a grandpa) who toured us was very knowledgeable. It's always nice to review history and its significance.,Sep 2019,,",25 September 2019"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r680734811-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Lakbay-Aral,/Profile/ophe1204,ophe1204,4.0,"The Museo Valenzuela Group Board Members scheduled a ""Lakbay-Aral"" to the Aguinaldo Museum at Kawit, Cavite last June 8, 2019 (Sat). We left the Museo Valenzuela at Fatima Ave., Marulas, Val. around 6:45am for Kawit, reaching the Shrine at around 9:30am. We went around E. Aguinaldo's house assisted by the shrine's guide, while waiting for the scheduled 10am, 1 1/2 hour mini-play where 3 characters will play personalities during the life of Aguinaldo, e. g. his mother, a farmer, his househelp. It's an interactive way of educating guests on the life of E. Aguinaldo.",Jun 2019,Business,",11 June 2019"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r673150808-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,The First Malacañang,/Profile/ynadqnor,ynadqnor,4.0,"Every year on the 12th of June, the Philippine flag is raised in the Emilio Aguinaldo Shrine in Kawit Cavite to commemorate the first Declaration of Independence from Spain on June 12, 1898. This is also the ancestral home of General Emilio Aguinaldo the first President of the Philippines. This was also the same venue where the Philippine flag was formally unfurled together with the first rendition of the instrumental music of the Philippine National Anthem by a marching band. It houses a collection of Aguinaldo's memorabilia and other historical artifacts and has become a popular travel destination of tourist and students in their field trips.",Apr 2019,Family,",11 May 2019"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r659142385-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Experience History,/Profile/Z5405KFronl,Ron L,5.0,"WOW, educational tour with lolo Antolin, jaw-dropping experience, well preserved history. see it to believed it.",Mar 2019,Friends,",17 March 2019"
Aguinaldo Shrine,/ShowUserReviews-g2290743-d2268002-r652841172-Aguinaldo_Shrine-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,A Piece of history!,/Profile/randybinag98,randybinag98,4.0,It is really indeed a happy to see to go to a place where the first philippine national anthem was heard in this beautiful landmark.,Feb 2019,Solo,",16 February 2019"
Aguinaldo Shrine,,,,,,,,,
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r911632213-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Rip off,/Profile/Sonny_circumvehor,Sonny_circumvehor,3.0,"Charge for everything.. including the bathroom.. take the jeepney, it is a rough walk up the road.. the view isn't as nice as it is from the actual park,  so it's just a360 view,  it's not really a view of Tagaytay. ",Aug 2023,Couples,",20 August 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r897101212-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Amazing 360 degree view,/Profile/Travel556644,Travel556644,5.0,A beautiful 360 view. You can feel the history and culture surrounding you as you look out into the horizon! A must do while on Manila!,Jun 2023,Couples,",22 June 2023"
Peoples Park In The Sky,/ShowUserReviews-g317121-d1673683-r887117163-Peoples_Park_In_The_Sky-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,First time visiting Tagaytay with my family. ,/Profile/Farmfield1234,Farm,1.0,"Scam artists. He tells u 30 peso for adult and kids are 10 peso but as soon as he saw a foreigner with us kids all of a sudden 30 peso and so everything else are priced from bathrooms, seating down are 100 pesos. It's not worth it when your own kababayan scams you. Disappointed of Tagaytay! At least taking pictures is free! 😂 ",Apr 2023,Family,",21 April 2023"
